Date,Open,Close,Low,High,Volume,bais
2012/9/6,83.55,84.79,83.35,84.93,6983110,2.465256798
2012/9/7,87.26,88.1,86.75,88.44,10698392,3.903762236
2012/9/10,87.94,87.1,87.08,88.63,5592620,-1.13507378
2012/9/11,87.7,88.6,87.41,89.12,5878824,1.722158439
2012/9/12,89.49,89.12,88.66,90.24,6016519,0.586907449
2012/9/13,88.63,90.68,88.3,90.97,7846103,1.750448833
2012/9/14,92.21,93.17,91.98,94.28,11377084,2.745919718
2012/9/17,92.94,91.99,91.73,93.5,7998664,-1.266502093
2012/9/18,91.77,93.07,91.77,93.07,6604709,1.174040657
2012/9/19,93.3,93.94,92.81,94.23,6787699,0.934780273
2012/9/20,92.99,92.54,91.25,92.99,7096260,-1.490312966
2012/9/21,93.42,91.72,91.37,93.42,10790189,-0.886103307
2012/9/24,90.45,90.87,90.45,91.78,8604713,-0.926733537
2012/9/25,88.66,87.01,87,89.55,13937907,-4.247826565
2012/9/26,86.9,86.95,85.8,87.93,8866030,-0.068957591
2012/9/27,87.84,86.92,86.75,87.95,7586147,-0.034502588
2012/9/28,86.36,86.04,85.43,86.59,7519491,-1.012425219
2012/10/1,86.72,85.47,85.24,87.15,7385730,-0.662482566
2012/10/2,85.63,85.47,84.35,85.93,8819833,0
2012/10/3,85.51,85.28,84.55,85.64,5586938,-0.222300222
2012/10/4,85.52,85.96,85.2,86.5,5077313,0.797373358
2012/10/5,86.85,85.43,85.01,87.34,6548334,-0.616565845
2012/10/8,84.94,85.44,84.43,85.81,4538278,0.01170549
2012/10/9,85.72,84.75,84.5,86.15,5810594,-0.80758427
2012/10/10,83.89,83.16,82.6,84.37,10635668,-1.876106195
2012/10/11,83.39,82.85,82.25,83.7,7644528,-0.372775373
2012/10/12,83,82.82,82.46,84.1,6012871,-0.036210018
2012/10/15,82.91,82.81,82.1,83.2,6357782,-0.012074378
2012/10/16,83.59,84.96,83.21,85.04,6945636,2.596304794
2012/10/17,85.62,86.63,85.21,86.77,7339006,1.965630885
2012/10/18,86.38,86.62,85.83,87.53,6813805,-0.011543345
2012/10/19,85.33,83.86,83.49,85.48,9875249,-3.186331101
2012/10/22,82.94,85.08,82.29,86.04,17161215,1.454805628
2012/10/23,83.9,83.58,82.98,84.14,7496353,-1.763046544
2012/10/24,84.07,82.73,82.52,84.14,5509209,-1.01698971
2012/10/25,83.39,83.53,82.36,83.54,5984041,0.967001088
2012/10/26,83.48,84.25,83.24,84.32,7166564,0.861965761
2012/10/31,85.53,84.81,84.45,85.92,5914967,0.664688427
2012/11/1,85.22,87.65,85,87.86,8557112,3.348661714
2012/11/2,88.49,85.79,85.7,88.5,6983144,-2.12207644
2012/11/5,85.85,86.77,85.59,86.78,4044869,1.14232428
2012/11/6,87.35,88.08,87.3,88.6,7049360,1.509738389
2012/11/7,86.73,85.02,84.84,87.23,8209127,-3.474114441
2012/11/8,85.16,83.66,83.52,85.24,6246172,-1.599623618
2012/11/9,83,84.95,82.9,85.29,7286527,1.541955534
2012/11/12,84.44,85.18,84.23,85.57,5809442,0.270747499
2012/11/13,84.72,83.26,83.17,85.18,7697159,-2.254050247
2012/11/14,83.9,81.1,80.88,83.9,8498038,-2.594282969
2012/11/15,81.35,81.3,80.5,82.57,7797191,0.246609125
2012/11/16,81.37,81.93,80.16,82.21,8050900,0.774907749
2012/11/19,83.37,83.62,83.15,83.84,5674790,2.062736482
2012/11/20,83.7,83.33,82.59,83.77,5537360,-0.346806984
2012/11/21,82.95,83.05,82.65,83.74,4517062,-0.336013441
2012/11/23,83.62,84.16,83.25,84.19,2663700,1.33654425
2012/11/26,83.81,84.65,83.81,84.81,4242030,0.582224335
2012/11/27,84.5,84.01,83.9,85.12,4196182,-0.756054341
2012/11/28,83.63,84.94,83,85.09,4886186,1.10701107
2012/11/29,85.55,86.25,85.48,86.48,7846411,1.542265128
2012/11/30,86.33,85.24,85.03,86.35,5665862,-1.171014493
2012/12/3,85.92,84.49,84.43,85.92,4715054,-0.879868606
2012/12/4,84.05,84.16,83.75,84.96,4469429,-0.390578767
2012/12/5,84.62,86.05,84.56,86.57,8606586,2.245722433
2012/12/6,85.83,85.95,85.08,86.33,4132598,-0.116211505
2012/12/7,86.7,86.99,86.52,87.55,7337221,1.210005817
2012/12/10,86.81,87.23,86.38,87.45,4336897,0.275893781
2012/12/11,87.6,87.33,87.04,88.16,5374285,0.114639459
2012/12/12,87.89,87.95,87.46,88.77,7093449,0.709950761
2012/12/13,87.85,88.36,87.82,89.31,6101438,0.466173962
2012/12/14,88.35,89,88.32,89.5,5869570,0.724309642
2012/12/17,89.25,89.64,88.9,89.69,6095709,0.719101124
2012/12/18,89.67,90.77,89.67,91.09,6653864,1.260597947
2012/12/19,90.91,90.79,90.74,91.83,7068237,0.022033712
2012/12/20,89.9,89.5,88.64,90.13,6893538,-1.420861328
2012/12/21,87.5,87.9,86.48,88.18,10728630,-1.787709497
2012/12/24,87.51,87.48,87.16,87.83,2327063,-0.4778157
2012/12/26,87.67,87.67,87.57,88.68,3236007,0.217192501
2012/12/27,87.87,87.66,86.55,88.41,3953731,-0.01140641
2012/12/28,87.09,86.81,86.69,87.6,3311691,-0.969655487
2012/12/31,86.81,89.61,86.67,89.8,7215946,3.225434858
2013/1/2,92.95,93.5,92.95,94.44,11590524,4.341033367
2013/1/3,93.22,94.4,92.89,94.99,9333510,0.962566845
2013/1/4,94.57,94.92,94.04,94.92,5658831,0.550847458
2013/1/7,94.57,95.21,94.4,95.67,5368967,0.305520438
2013/1/8,94.67,94,93.57,95.19,5616304,-1.270874908
2013/1/9,94.1,94.44,94.1,94.77,3546294,0.468085106
2013/1/10,95.11,95.08,94.23,95.19,4597210,0.67767895
2013/1/11,94.56,95.19,94.12,95.39,4291414,0.115692049
2013/1/14,95.32,94.63,94.15,95.48,3688429,-0.58829709
2013/1/15,94.21,95.67,94.18,95.83,4794485,1.099017225
2013/1/16,95.1,95.19,94.83,95.66,3810588,-0.501724679
2013/1/17,95.71,95.7,95.09,96.29,4825538,0.535770564
2013/1/18,96.43,97.62,96.09,97.62,8330896,2.006269592
2013/1/22,96.39,97.72,96.05,97.73,8331276,0.102438025
2013/1/23,97.48,96.85,96.6,97.72,4973560,-0.890298813
2013/1/24,96,96.6,96,97.74,5816968,-0.258131131
2013/1/25,95.92,95.58,94.66,96.28,8907230,-1.055900621
2013/1/28,98.06,97.45,96.43,98.74,16000484,1.95647625
2013/1/29,97.92,98.6,97.72,99.2,6964553,1.180092355
2013/1/30,98.83,98.65,98.25,98.96,5683221,0.050709939
2013/1/31,97.99,98.39,97.9,98.71,7155989,-0.263558033
2013/2/1,99,99.49,98.95,99.7,6140529,1.117999797
2013/2/4,98.76,98.26,97.91,98.87,5766103,-1.236305156
2013/2/5,98.58,98.44,98.32,99.1,4179791,0.183187462
2013/2/6,97.87,97.7,97.36,98.75,4489901,-0.75172694
2013/2/7,97.42,96.11,95.21,98.16,6211601,-1.627430911
2013/2/8,96.1,96.85,96.1,97.5,3934113,0.769951098
2013/2/11,96.96,96.6,96.3,96.99,2739332,-0.258131131
2013/2/12,96.67,97.22,96.67,97.41,4151249,0.641821946
2013/2/13,97.09,96.38,96.02,97.5,3719246,-0.864019749
2013/2/14,96.06,96.07,95.68,96.68,3586223,-0.321643495
2013/2/15,96.26,95.61,95.28,96.42,4377139,-0.478817529
2013/2/19,95.74,95.6,95.13,96.37,4368744,-0.010459157
2013/2/20,95,93.22,93.05,95.1,8571102,-2.489539749
2013/2/21,92.76,91.53,90.57,92.79,7195005,-1.812915683
2013/2/22,91.99,91.54,91.05,92.49,5852873,0.01092538
2013/2/25,91.81,89.16,89.08,92.22,7541911,-2.599956303
2013/2/26,89.59,89.95,88.5,90.2,7114851,0.886047555
2013/2/27,90.06,92.25,90.06,92.36,6149536,2.556976098
2013/2/28,92.49,92.37,92.23,93.16,5448303,0.130081301
2013/3/1,91.54,91.36,90.13,91.96,4925799,-1.093428602
2013/3/4,90.61,89.75,89.19,90.75,6350943,-1.762259194
2013/3/5,90.49,90.21,89.99,91.28,5352649,0.512534819
2013/3/6,90.97,89.64,89.41,91.05,7136333,-0.631858996
2013/3/7,89.9,89.65,89.27,90.4,4740003,0.011155734
2013/3/8,90.43,90.51,90.01,90.72,5085443,0.959286113
2013/3/11,90.49,91.18,90.1,91.52,4847366,0.740249696
2013/3/12,91.16,89.74,89.4,91.16,6593793,-1.579293705
2013/3/13,89.8,89.28,89.13,89.91,5836031,-0.512591932
2013/3/14,89.47,88.7,88.17,89.55,7329016,-0.649641577
2013/3/15,88.61,88.83,88.11,89.25,7385212,0.146561443
2013/3/18,87.89,89.36,87.67,90.02,7159784,0.596645277
2013/3/19,89.4,88.27,87.44,89.4,7509215,-1.219785139
2013/3/20,87.61,86.94,86.42,87.88,9390215,-1.506740682
2013/3/21,86.43,86.83,86.43,87.32,5450567,-0.12652404
2013/3/22,87.01,87.48,86.97,87.63,5125495,0.748589197
2013/3/25,87.93,86.64,86.05,87.96,6685377,-0.960219479
2013/3/26,87.06,87,86.66,87.39,4172989,0.415512465
2013/3/27,86.43,86.9,85.8,87.16,4839611,-0.114942529
2013/3/28,87.05,86.97,86.65,87.98,6215447,0.080552359
2013/4/1,86.86,85.64,85.41,86.94,5669842,-1.529262964
2013/4/2,86.02,84.88,84.47,86.02,6515505,-0.887435778
2013/4/3,83.91,84.12,83.6,84.62,9223478,-0.895381715
2013/4/4,84.17,84.63,83.84,84.73,7646581,0.606276748
2013/4/5,83.41,84.6,83.05,85.36,8988752,-0.035448423
2013/4/8,84.67,84.19,83.71,85.35,6724321,-0.48463357
2013/4/9,84.38,85.9,84.05,86.65,10535966,2.031120086
2013/4/10,86.38,86.57,85.9,86.88,6258603,0.779976717
2013/4/11,86.89,85.7,85.3,87,6920191,-1.004967079
2013/4/12,84.99,85.05,84.3,85.33,4935999,-0.758459743
2013/4/15,84.24,82.27,81.91,84.33,10345694,-3.268665491
2013/4/16,83.63,82.61,82.12,83.73,6568131,0.413273368
2013/4/17,81.54,81.47,80.62,81.62,9406276,-1.379978211
2013/4/18,81.34,80.46,80.05,81.34,6886914,-1.239720142
2013/4/19,80.95,80.43,80.01,81.16,7017435,-0.037285608
2013/4/22,81.24,82.71,79.49,83.13,18449787,2.834763148
2013/4/23,83.91,84.1,82.74,84.72,12932441,1.680570669
2013/4/24,84.28,83.78,83.29,84.65,7022414,-0.380499405
2013/4/25,84.7,84.51,84.02,85.02,6557101,0.871329673
2013/4/26,84.35,84.68,84.25,85.08,6161521,0.201159626
2013/4/29,85.11,84.8,84.07,85.5,6066883,0.141709967
2013/4/30,84.81,84.67,83.36,85.38,6954737,-0.153301887
2013/5/1,84.07,83.08,82.66,84.35,11607850,-1.877878824
2013/5/2,83.34,84.26,83.1,84.56,5799498,1.420317766
2013/5/3,85.59,86.98,85.48,87.48,11890526,3.228103489
2013/5/6,87.13,87.59,86.88,87.95,6381733,0.701310646
2013/5/7,88.11,89.79,87.91,89.81,10407148,2.511702249
2013/5/8,89.76,90.31,89.18,90.4,7431431,0.579129079
2013/5/9,89.98,89.95,89.55,90.69,5166167,-0.398626952
2013/5/10,89.96,88.62,87.9,90.25,6967800,-1.478599222
2013/5/13,88.19,88.07,87.75,88.49,5484418,-0.620627398
2013/5/14,87.82,87.55,86.86,88,6858976,-0.590439423
2013/5/15,86.97,87,86.44,87.18,6927251,-0.62821245
2013/5/16,86.55,86.78,86.1,87.65,8192760,-0.252873563
2013/5/17,87.39,87.67,87.1,87.86,6693167,1.025581931
2013/5/20,87.57,88.33,87.27,88.75,5603852,0.752823087
2013/5/21,88.65,88.1,87.73,88.98,4733767,-0.260387184
2013/5/22,88.09,87.7,87.15,89.09,6480454,-0.454029512
2013/5/23,86.03,86.95,85.78,87.38,6028520,-0.855188141
2013/5/24,86.26,86.21,85.77,86.72,4638451,-0.85106383
2013/5/28,87.04,86.19,85.9,87.39,5800796,-0.023199165
2013/5/29,85.73,86.49,85.33,86.66,5110441,0.348068221
2013/5/30,86.47,86.41,85.99,87,3567956,-0.092496242
2013/5/31,86.23,85.8,85.8,86.95,5523070,-0.705936813
2013/6/3,85.91,86.13,85.74,86.3,6093936,0.384615385
2013/6/4,85.95,85.92,85.44,86.47,5106309,-0.243817485
2013/6/5,85.47,84.42,84.23,85.73,7359415,-1.745810056
2013/6/6,84.25,84,83.3,84.31,7009909,-0.497512438
2013/6/7,84.65,84.65,83.64,85.37,5474875,0.773809524
2013/6/10,84.71,83.8,83.63,84.77,4966253,-1.004134672
2013/6/11,83.03,83.52,82.63,83.97,5240938,-0.334128878
2013/6/12,84.17,83.21,83.01,84.38,4748315,-0.371168582
2013/6/13,83.32,85.14,83.19,85.28,6353695,2.31943276
2013/6/14,85.01,83.87,83.4,85.14,5126752,-1.491660794
2013/6/17,83.55,83.92,83.42,84.43,4390147,0.059616072
2013/6/18,84.09,84.55,83.96,84.87,3723840,0.750714967
2013/6/19,84.5,84.25,84.25,85.29,4712991,-0.354819633
2013/6/20,83.19,83.2,82.35,83.68,7629653,-1.246290801
2013/6/21,84.02,83.12,81.93,84.02,9736764,-0.096153846
2013/6/24,82.06,81.52,80.86,82.25,7526016,-1.924927815
2013/6/25,82.34,82.33,81.97,82.68,6251091,0.993621197
2013/6/26,82.92,82.1,81.7,83.43,6952383,-0.279363537
2013/6/27,82.55,82.96,82.55,83.17,4659772,1.047503045
2013/6/28,82.76,82.49,82.31,83.19,8451640,-0.566538091
2013/7/1,83.04,82.72,82.27,83.25,4676582,0.278821675
2013/7/2,82.77,82.48,82.04,83.59,3660214,-0.290135397
2013/7/3,82.15,81.85,81.56,82.5,2928807,-0.763821532
2013/7/5,82.53,82.14,81.4,82.63,4824857,0.354306659
2013/7/8,82.4,83.2,82.25,83.2,4880555,1.290479669
2013/7/9,84.07,85.33,83.72,86.25,7884277,2.560096154
2013/7/10,85.42,84.96,84.79,85.77,4216998,-0.433610688
2013/7/11,86.46,86.7,86.1,86.89,5435661,2.048022599
2013/7/12,86.63,87.17,86.54,87.27,4878067,0.542099193
2013/7/15,87.24,87.4,87.19,88.03,4163550,0.263852243
2013/7/16,87.72,88.17,87.42,88.53,5433774,0.881006865
2013/7/17,88.45,86.67,85.88,89,15079546,-1.701258932
2013/7/18,85.88,85.72,85.42,86.6,7048221,-1.096111688
2013/7/19,85.45,85.65,85.15,85.88,5086265,-0.081661223
2013/7/22,85.38,86,85.38,86.55,4837034,0.408639813
2013/7/23,85.49,85.52,85.12,86.38,6894636,-0.558139535
2013/7/24,84.58,83.44,82.64,85.28,16611872,-2.432179607
2013/7/25,82.05,82.14,81.35,82.58,9941707,-1.558005753
2013/7/26,81.88,82.06,81.44,82.08,5729323,-0.097394692
2013/7/29,82.42,83.02,82,83.35,9075321,1.169875701
2013/7/30,83.47,83.19,82.66,83.75,5265987,0.204769935
2013/7/31,83.58,82.91,82.84,83.9,7012868,-0.336578916
2013/8/1,83.62,84.44,83.12,84.81,6573129,1.845374502
2013/8/2,84.29,84.3,83.5,84.68,4864699,-0.1657982
2013/8/5,84.11,83.56,83.5,84.29,3760026,-0.877817319
2013/8/6,83.31,82.53,82.15,83.32,7224250,-1.2326472
2013/8/7,82.38,82.43,81.8,82.77,4292401,-0.12116806
2013/8/8,82.95,83.96,82.92,84.59,6400595,1.856120345
2013/8/9,83.8,84.51,83.5,84.79,5478617,0.655073845
2013/8/12,84.19,86.32,84.06,86.45,8609001,2.141758372
2013/8/13,86.62,86.57,86.45,87.43,6711925,0.289620019
2013/8/14,86.86,85.82,85.71,87,4463957,-0.86635093
2013/8/15,84.96,85.86,84.88,86.53,5139375,0.046609182
2013/8/16,85.85,85.16,85.14,86.4,4706996,-0.815280689
2013/8/19,85.15,84.2,83.95,85.5,3766335,-1.127289807
2013/8/20,83.8,83.86,83.27,84.46,4690043,-0.403800475
2013/8/21,83.52,82.94,82.83,83.85,5563360,-1.097066539
2013/8/22,83.31,84.17,83.06,84.49,4740345,1.482999759
2013/8/23,84.38,83.89,83.4,84.4,4487260,-0.332660093
2013/8/26,83.98,83.56,83.52,84.78,4123203,-0.393372273
2013/8/27,82.88,82.7,82.48,83.54,5570737,-1.029200574
2013/8/28,81.81,82.45,81.46,82.66,6763708,-0.302297461
2013/8/29,82.5,82.53,82.02,83.06,3706364,0.097028502
2013/8/30,82.59,82.54,82.21,82.76,4425863,0.012116806
2013/9/3,83.15,82.51,81.72,83.54,7544170,-0.036346014
2013/9/4,82.75,83.54,82.3,83.74,4484028,1.248333535
2013/9/5,83.37,82.95,82.71,83.52,3728404,-0.706248504
2013/9/6,83.22,83.39,82.4,84.22,5566486,0.530440024
2013/9/9,84.04,85.59,84.02,86.03,6708880,2.63820602
2013/9/10,86.81,86.61,86.18,86.89,6298764,1.191728006
2013/9/11,86.5,87.13,86.26,87.13,4366482,0.600392564
2013/9/12,86.94,86.84,86.62,87.22,3980970,-0.332835992
2013/9/13,87.1,87.01,86.38,87.2,3275980,0.195762322
2013/9/16,87.96,87.18,87.03,88.22,4877644,0.195379841
2013/9/17,87.36,87.07,86.67,87.45,3417755,-0.126175728
2013/9/18,86.31,87.84,86.2,88.01,5567446,0.884345929
2013/9/19,88.04,87.75,87.31,88.25,4765532,-0.102459016
2013/9/20,87.61,84.75,84.75,87.65,13446484,-3.418803419
2013/9/23,85,85.03,84.38,85.39,6048380,0.330383481
2013/9/24,85.13,85.11,84.53,85.44,3720811,0.094084441
2013/9/25,85.14,84.5,84.43,85.55,3828841,-0.716719539
2013/9/26,84.59,84.2,83.9,84.85,3478341,-0.355029586
2013/9/27,83.62,83.8,83.38,83.92,3025294,-0.475059382
2013/9/30,82.95,83.4,82.83,83.83,5405409,-0.477326969
2013/10/1,83.56,83.76,83.08,84.3,3867214,0.431654676
2013/10/2,83.52,84.07,83.33,84.25,3324869,0.370105062
2013/10/3,83.89,83.97,83.42,84.27,4223482,-0.118948495
2013/10/4,83.97,84.2,83.54,84.35,3215559,0.273907348
2013/10/7,83.46,83.53,83.3,84.16,3369095,-0.795724466
2013/10/8,83.54,82.85,82.63,83.89,5678969,-0.814078774
2013/10/9,83.05,83.52,82.45,83.89,4582449,0.808690404
2013/10/10,84.44,84.73,84.07,84.95,4317128,1.448754789
2013/10/11,84.64,85.61,84.35,85.85,4110281,1.038593178
2013/10/14,85.06,86.24,84.86,86.42,4689749,0.735895339
2013/10/15,86.24,85.75,85.69,86.75,4899788,-0.568181818
2013/10/16,86.06,86.27,85.6,86.49,3557864,0.606413994
2013/10/17,85.33,85.85,84.95,85.99,3852788,-0.48684363
2013/10/18,86.31,87.34,86.27,87.76,6752729,1.735585323
2013/10/21,87.72,87.7,87.19,87.8,3885613,0.412182276
2013/10/22,87.88,89.17,87.54,89.17,9160257,1.676168757
2013/10/23,84.15,83.76,83.05,84.65,20968846,-6.067062914
2013/10/24,83.32,84.53,83.13,85,8368710,0.919293219
2013/10/25,84.32,84.77,83.61,84.78,4891429,0.283922868
2013/10/28,84.5,84.28,84.15,84.73,3983208,-0.578034682
2013/10/29,83.91,84.07,83.29,84.1,5324600,-0.249169435
2013/10/30,84.17,83.49,83.21,84.35,4665560,-0.689901273
2013/10/31,83.44,83.36,83.36,84.27,4651299,-0.15570727
2013/11/1,83.78,83.59,82.8,83.8,5880268,0.275911708
2013/11/4,83.81,83.89,83.45,83.99,3893605,0.358894605
2013/11/5,83.61,84.05,83.36,84.19,4018604,0.190725951
2013/11/6,84.3,84.22,83.85,84.36,3669299,0.202260559
2013/11/7,83.95,83.65,83.5,84.43,5431738,-0.67679886
2013/11/8,83.52,84.24,83.5,84.32,4557401,0.705319785
2013/11/11,84.19,84.15,83.82,84.47,2522627,-0.106837607
2013/11/12,83.98,83.85,83.54,84.28,3483459,-0.356506239
2013/11/13,83.46,84.2,83,84.25,3953342,0.417412045
2013/11/14,84,83.76,83.56,84.2,4496319,-0.522565321
2013/11/15,84,83.74,83.5,84.11,4744790,-0.023877746
2013/11/18,84.05,84.04,83.74,84.97,4803056,0.358251732
2013/11/19,84.11,83.67,83.48,84.5,5010283,-0.44026654
2013/11/20,83.18,82.68,82.46,83.71,7443010,-1.183219792
2013/11/21,83.05,82.12,81.87,83.09,6208636,-0.677310111
2013/11/22,82.22,82.88,82,82.95,4410551,0.925474915
2013/11/25,84.4,84.4,83.87,84.94,8111653,1.833976834
2013/11/26,84.8,84.36,84.01,84.83,3835604,-0.047393365
2013/11/27,84.43,84.67,84.33,84.93,3053649,0.367472736
2013/11/29,84.64,84.6,84.53,85.18,2284442,-0.08267391
2013/12/2,84.7,84.25,84.03,85.09,4838491,-0.413711584
2013/12/3,83.8,83.87,83.27,83.95,3928957,-0.451038576
2013/12/4,83.75,83.97,83.11,84.38,5246691,0.119232145
2013/12/5,83.92,84.41,83.7,84.58,5292843,0.523996665
2013/12/6,85.06,85.5,84.93,85.58,5761037,1.291316195
2013/12/9,85.78,86.09,85.56,86.53,6023831,0.69005848
2013/12/10,85.97,86.42,85.92,86.87,4995665,0.383319782
2013/12/11,86.03,85.28,85.12,86.22,5624107,-1.319139088
2013/12/12,85.32,85.57,84.84,85.7,4551972,0.340056285
2013/12/13,85.67,86.05,85.57,86.23,4233143,0.560944256
2013/12/16,86.46,87.38,86.44,87.85,6977048,1.545613016
2013/12/17,87.17,86.92,86.38,87.65,4764390,-0.526436255
2013/12/18,86.97,88.17,86.65,88.46,6964377,1.438104004
2013/12/19,87.5,87.54,87.26,87.84,4301063,-0.714528751
2013/12/20,87.81,88.93,87.81,89.11,7389694,1.587845556
2013/12/23,89.31,89.96,89.27,90.07,5741793,1.158214326
2013/12/24,90,90.91,89.99,90.98,2675744,1.0560249
2013/12/26,90.99,91.15,90.7,91.67,4791031,0.26399736
2013/12/27,91.14,90.87,90.56,91.43,3374124,-0.307185957
2013/12/30,90.85,90.87,90.28,91.03,2625439,0
2013/12/31,91,90.81,90.46,91.18,3099524,-0.066028392
2014/1/2,90.41,89.87,89.33,90.45,4898714,-1.03512829
2014/1/3,90,89.82,89.59,90.25,3722442,-0.055635919
2014/1/6,90.19,88.64,88.38,90.3,5236394,-1.313738588
2014/1/7,88.77,88.93,88.75,89.23,3516502,0.327166065
2014/1/8,88.78,89.14,88.67,89.82,4425098,0.236140785
2014/1/9,89.26,89.71,88.68,89.8,4469987,0.639443572
2014/1/10,89.41,90.51,89.29,90.6,5417506,0.891762345
2014/1/13,90.26,89.89,89.82,91.26,5213921,-0.685007182
2014/1/14,89.86,90.56,89.86,90.71,3712534,0.745355434
2014/1/15,90.88,92.41,90.88,93.2,10125882,2.042844523
2014/1/16,91.89,92.01,91.7,92.86,4771192,-0.432853587
2014/1/17,92.15,91.44,91.01,92.26,6833535,-0.619497881
2014/1/21,91.6,90.6,89.64,91.85,5558499,-0.918635171
2014/1/22,90.59,89.64,89.35,90.82,4788501,-1.059602649
2014/1/23,88.7,88.48,88.05,89.08,5021646,-1.294065149
2014/1/24,87.98,86.17,85.88,87.99,8118400,-2.610759494
2014/1/27,91.77,91.29,89.07,92.31,22210282,5.941743066
2014/1/28,91.4,92.47,91.35,92.67,9413150,1.292584073
2014/1/29,91.31,90.62,90.29,91.96,8150580,-2.000648859
2014/1/30,91.53,93.2,90.73,93.85,14770545,2.847053631
2014/1/31,92.16,93.91,92.01,94.69,9771234,0.761802575
2014/2/3,93.74,92.42,91.95,93.94,9085760,-1.586625492
2014/2/4,92.48,92.5,91.49,92.65,6839994,0.08656135
2014/2/5,92.24,91.96,91.06,92.51,5134846,-0.583783784
2014/2/6,91.94,93.83,91.79,94.23,6864749,2.033492823
2014/2/7,94.17,94.87,93.88,95.24,9665197,1.108387509
2014/2/10,94.97,94.5,93.63,94.98,5933664,-0.390007379
2014/2/11,94.62,94.96,94.28,95.34,6011559,0.486772487
2014/2/12,95.31,96.17,95.17,96.64,8006395,1.274220725
2014/2/13,95.29,96.11,95.11,96.41,4392208,-0.062389519
2014/2/14,95.86,96.55,95.84,96.68,4232955,0.457808761
2014/2/18,95.85,96.56,95.85,96.94,4872883,0.010357328
2014/2/19,96.19,96.21,96.1,97.67,5868813,-0.362468931
2014/2/20,96.51,96.92,95.3,97.52,7719564,0.737969026
2014/2/21,97.11,97.5,96.92,97.95,5558694,0.598431696
2014/2/24,97.55,97.32,97.18,98.24,4888158,-0.184615385
2014/2/25,96.84,96.41,95.82,96.98,5993094,-0.935059597
2014/2/26,96.66,97.2,96.34,97.91,4753899,0.819417073
2014/2/27,97.21,96.7,96.52,97.64,4340142,-0.514403292
2014/2/28,96.63,96.97,96.3,97.52,5411245,0.279214064
2014/3/3,96.32,96.31,95.6,96.67,4859173,-0.680622873
2014/3/4,97.2,97.02,96.56,97.46,6264043,0.737202783
2014/3/5,96.54,96.37,95.88,96.9,5384826,-0.669964956
2014/3/6,96.95,97.6,96.66,98.15,6792145,1.276330808
2014/3/7,97.78,97.05,96.5,97.87,5259754,-0.56352459
2014/3/10,96.64,96.75,95.86,96.8,4693467,-0.309119011
2014/3/11,97.09,96.84,96.62,97.91,5731313,0.093023256
2014/3/12,96.3,96.82,96.3,97.24,4449489,-0.020652623
2014/3/13,97.2,95.61,95.06,97.73,8434596,-1.249741789
2014/3/14,95.45,95.39,95.2,96.25,5002348,-0.230101454
2014/3/17,95.99,95.67,95.55,96.45,4697171,0.293531817
2014/3/18,96.12,96.41,95.7,96.65,4921286,0.773492213
2014/3/19,96.09,96.04,95.25,96.72,5109239,-0.383777616
2014/3/20,95.71,96.21,95.1,96.24,4396040,0.177009579
2014/3/21,97.07,97.39,96.67,97.63,8340005,1.226483733
2014/3/24,97.6,96.85,96.42,97.6,4811315,-0.554471712
2014/3/25,97.36,98.59,97.15,99.34,9078108,1.796592669
2014/3/26,99.28,97.8,97.8,99.6,5610221,-0.801298306
2014/3/27,97.82,98.45,97.29,98.89,4954162,0.664621677
2014/3/28,98.91,99.39,98.78,99.62,5821490,0.954799391
2014/3/31,100,99.37,99.05,100.63,5772635,-0.020122749
2014/4/1,98.94,99.81,98.94,100.08,4814850,0.442789574
2014/4/2,100.04,102.63,99.88,102.76,9358342,2.8253682
2014/4/3,101.92,102.55,101.61,103.2,8230217,-0.077949917
2014/4/4,102.89,102.17,101.91,103.38,4889367,-0.370550951
2014/4/7,101.61,101.11,100.41,102.07,5224380,-1.037486542
2014/4/8,100.98,102.39,100.96,103.25,6626924,1.265947977
2014/4/9,102.65,102.99,101.85,103.2,4062154,0.585994726
2014/4/10,102.91,102.26,101.99,103.72,4540078,-0.70880668
2014/4/11,101.1,101.45,100.97,102.1,5364269,-0.792098572
2014/4/14,102.18,102.78,100.95,102.83,4117984,1.310990636
2014/4/15,102.63,102.5,101.26,103.09,6317912,-0.272426542
2014/4/16,102.62,102.93,102.21,103.15,3801443,0.419512195
2014/4/17,103.05,102.83,102.6,103.44,3556801,-0.097153405
2014/4/21,102.9,102.64,101.55,102.98,3821433,-0.184770981
2014/4/22,102.78,103.69,102.76,104.14,4533389,1.022992985
2014/4/23,103.56,103.38,103.18,104.62,6429276,-0.298968078
2014/4/24,106.02,105.28,104.79,107.4,8854664,1.837879667
2014/4/25,105.03,104.69,103.29,105.28,5731929,-0.560410334
2014/4/28,104.99,104.26,103.25,105.42,4036278,-0.41073646
2014/4/29,104.79,105.3,103.83,105.5,4975836,0.997506234
2014/4/30,105.23,105.4,104.99,106.24,5199251,0.094966762
2014/5/1,105.2,105.07,104.63,105.79,2972156,-0.313092979
2014/5/2,104.93,105.01,104.73,105.58,2681072,-0.057104787
2014/5/5,104.66,104.52,103.81,104.8,3166362,-0.466622226
2014/5/6,104.21,103.87,103.6,104.47,2836263,-0.621890547
2014/5/7,104.1,104.62,103.43,104.66,3400839,0.722056417
2014/5/8,104.55,104.94,104.15,105.02,3120874,0.305868859
